,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
11,10,0,3,10,4,0.4,26,11,0.423,2,2,1.0,"DEC 20, 2016",0021600419,CHA vs. LAL,41,5,4,14,28,202689,8,22016,0,3,1,W,24.5853658537,26.88,52.0833333333
12,10,0,5,9,4,0.444,14,5,0.357,4,4,1.0,"DEC 17, 2016",0021600401,CHA @ ATL,34,1,1,-1,18,202689,6,22016,0,1,1,W,19.0588235294,15.76,57.1065989848
13,9,0,5,8,3,0.375,15,7,0.467,0,0,0.0,"DEC 14, 2016",0021600375,CHA @ WAS,36,1,3,-1,17,202689,6,22016,0,3,1,L,17.0,15.0,56.6666666667
14,5,0,1,4,1,0.25,16,4,0.25,3,3,1.0,"DEC 12, 2016",0021600361,CHA @ IND,35,1,1,-15,12,202689,2,22016,2,3,1,L,12.3428571429,17.32,34.6420323326
15,5,0,1,5,3,0.6,14,9,0.643,4,3,0.75,"DEC 10, 2016",0021600349,CHA @ CLE,30,0,1,3,24,202689,1,22016,1,2,1,L,28.8,15.76,76.1421319797
16,5,0,0,3,1,0.333,13,7,0.538,0,0,0.0,"DEC 09, 2016",0021600337,CHA vs. ORL,25,0,0,20,15,202689,0,22016,1,3,1,W,21.6,13.0,57.6923076923
17,4,0,3,5,2,0.4,22,9,0.409,6,5,0.833,"DEC 07, 2016",0021600321,CHA vs. DET,34,0,1,8,25,202689,3,22016,2,2,1,W,26.4705882353,24.64,50.7305194805
18,4,1,3,2,0,0.0,15,8,0.533,4,3,0.75,"DEC 05, 2016",0021600312,CHA @ DAL,35,0,1,2,19,202689,3,22016,1,2,1,W,19.5428571429,16.76,56.6825775656
19,8,0,4,6,2,0.333,22,9,0.409,4,2,0.5,"DEC 03, 2016",0021600292,CHA vs. MIN,37,0,4,5,22,202689,4,22016,0,3,1,L,21.4054054054,23.76,46.2962962963
20,5,0,3,10,3,0.3,19,7,0.368,2,1,0.5,"DEC 01, 2016",0021600276,CHA vs. DAL,33,0,4,3,18,202689,3,22016,1,3,1,W,19.6363636364,19.88,45.2716297787
21,4,1,1,7,4,0.571,16,9,0.563,2,1,0.5,"NOV 29, 2016",0021600260,CHA vs. DET,31,1,1,-15,23,202689,2,22016,2,3,1,L,26.7096774194,16.88,68.1279620853
22,3,0,3,8,5,0.625,14,7,0.5,2,2,1.0,"NOV 28, 2016",0021600257,CHA @ MEM,34,0,0,21,21,202689,3,22016,0,5,1,W,22.2352941176,14.88,70.564516129
23,3,3,2,6,2,0.333,21,9,0.429,11,8,0.727,"NOV 26, 2016",0021600241,CHA vs. NYK,40,0,0,9,28,202689,2,22016,1,1,1,W,25.2,25.84,54.1795665635
24,3,0,4,5,0,0.0,16,7,0.438,5,3,0.6,"NOV 25, 2016",0021600228,CHA @ NYK,32,1,3,-2,17,202689,5,22016,4,3,1,L,19.125,18.2,46.7032967033
25,7,0,6,4,4,1.0,16,9,0.563,4,4,1.0,"NOV 23, 2016",0021600213,CHA vs. SAS,32,3,2,-7,26,202689,9,22016,0,2,1,L,29.25,17.76,73.1981981982
26,2,1,2,7,1,0.143,15,6,0.4,6,4,0.667,"NOV 21, 2016",0021600201,CHA vs. MEM,31,0,0,-13,17,202689,2,22016,1,0,1,L,19.7419354839,17.64,48.1859410431
27,5,0,6,9,2,0.222,25,10,0.4,3,3,1.0,"NOV 19, 2016",0021600185,CHA @ NOP,37,1,1,-15,25,202689,7,22016,1,1,1,L,24.3243243243,26.32,47.4924012158
28,6,0,5,7,2,0.286,20,8,0.4,6,3,0.5,"NOV 18, 2016",0021600174,CHA vs. ATL,34,0,0,6,21,202689,5,22016,2,1,1,W,22.2352941176,22.64,46.3780918728
29,6,0,5,3,2,0.667,19,12,0.632,4,4,1.0,"NOV 15, 2016",0021600155,CHA @ MIN,35,0,3,20,30,202689,5,22016,5,2,1,W,30.8571428571,20.76,72.2543352601
30,4,0,2,8,4,0.5,20,8,0.4,1,1,1.0,"NOV 13, 2016",0021600140,CHA @ CLE,32,0,1,-1,21,202689,2,22016,1,0,1,L,23.625,20.44,51.3698630137
31,7,0,9,12,7,0.583,19,12,0.632,11,9,0.818,"NOV 11, 2016",0021600123,CHA vs. TOR,35,1,2,13,40,202689,10,22016,0,1,1,L,41.1428571429,23.84,83.8926174497
32,6,0,5,7,1,0.143,20,7,0.35,6,6,1.0,"NOV 09, 2016",0021600108,CHA vs. UTA,34,0,3,-1,21,202689,5,22016,4,2,1,W,22.2352941176,22.64,46.3780918728
33,10,1,2,6,5,0.833,11,7,0.636,6,5,0.833,"NOV 07, 2016",0021600095,CHA vs. IND,25,0,0,21,24,202689,2,22016,2,1,1,W,34.56,13.64,87.9765395894
34,1,0,6,8,3,0.375,22,11,0.5,8,5,0.625,"NOV 04, 2016",0021600072,CHA @ BKN,32,1,2,7,30,202689,7,22016,0,4,1,W,33.75,25.52,58.7774294671
35,7,0,3,5,2,0.4,13,7,0.538,6,6,1.0,"NOV 02, 2016",0021600056,CHA vs. PHI,33,1,0,16,22,202689,4,22016,0,4,1,W,24.0,15.64,70.3324808184
36,3,0,2,8,4,0.5,16,10,0.625,6,5,0.833,"OCT 29, 2016",0021600027,CHA vs. BOS,36,0,2,-18,29,202689,2,22016,3,4,1,L,29.0,18.64,77.7896995708
37,4,0,1,5,2,0.4,18,7,0.389,9,8,0.889,"OCT 28, 2016",0021600022,CHA @ MIA,31,0,1,-3,24,202689,1,22016,2,0,1,W,27.8709677419,21.96,54.6448087432
38,8,0,1,7,3,0.429,15,5,0.333,6,4,0.667,"OCT 26, 2016",0021600008,CHA @ MIL,35,0,2,15,17,202689,1,22016,2,2,1,W,17.4857142857,17.64,48.1859410431
