,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
37,2,1,2,1,0,0.0,3,0,0.0,0,0,0.0,"JAN 10, 2017",0021600575,MIL @ SAS,9,0,1,-15,0,203507,2,22016,0,1,1,W
38,2,6,3,5,2,0.4,21,9,0.429,6,5,0.833,"JAN 06, 2017",0021600548,MIL vs. NYK,38,2,4,-2,25,203507,5,22016,2,5,1,L
39,4,3,12,4,1,0.25,18,10,0.556,7,6,0.857,"JAN 04, 2017",0021600531,MIL @ NYK,39,1,2,-11,27,203507,13,22016,1,3,1,W
40,5,1,8,3,1,0.333,19,10,0.526,10,5,0.5,"JAN 02, 2017",0021600513,MIL vs. OKC,41,2,0,8,26,203507,10,22016,1,1,1,W
41,8,7,6,1,1,1.0,19,13,0.684,11,8,0.727,"DEC 31, 2016",0021600503,MIL @ CHI,41,3,2,16,35,203507,9,22016,2,4,1,W
42,5,1,4,0,0,0.0,14,11,0.786,4,3,0.75,"DEC 30, 2016",0021600497,MIL @ MIN,32,2,3,-18,25,203507,6,22016,1,3,1,L
43,8,0,4,3,1,0.333,18,8,0.444,7,6,0.857,"DEC 28, 2016",0021600479,MIL @ DET,35,1,2,17,23,203507,5,22016,2,1,1,W
44,7,1,7,1,0,0.0,13,7,0.538,11,8,0.727,"DEC 26, 2016",0021600461,MIL @ WAS,38,6,3,-3,22,203507,13,22016,0,2,1,L
45,6,1,7,1,0,0.0,19,12,0.632,17,15,0.882,"DEC 23, 2016",0021600447,MIL vs. WAS,33,1,1,25,39,203507,8,22016,2,1,1,W
46,5,1,4,4,1,0.25,13,7,0.538,14,13,0.929,"DEC 21, 2016",0021600429,MIL @ CLE,32,1,1,-12,28,203507,5,22016,2,1,1,L
47,2,3,11,3,2,0.667,13,5,0.385,15,13,0.867,"DEC 20, 2016",0021600423,MIL vs. CLE,44,2,6,3,25,203507,13,22016,2,2,1,L
48,11,1,4,3,2,0.667,13,8,0.615,6,4,0.667,"DEC 16, 2016",0021600393,MIL @ CHI,35,3,2,29,22,203507,7,22016,3,0,1,W
49,3,1,11,4,2,0.5,27,13,0.481,2,2,1.0,"DEC 15, 2016",0021600384,MIL vs. CHI,39,3,4,15,30,203507,14,22016,3,2,1,W
50,5,0,4,3,0,0.0,23,13,0.565,6,4,0.667,"DEC 12, 2016",0021600362,MIL @ TOR,39,5,4,-11,30,203507,9,22016,3,0,1,L
51,7,0,10,2,1,0.5,18,11,0.611,7,5,0.714,"DEC 10, 2016",0021600346,MIL @ WAS,41,3,3,1,28,203507,13,22016,0,7,1,L
52,1,1,6,4,1,0.25,12,5,0.417,4,3,0.75,"DEC 09, 2016",0021600340,MIL vs. ATL,24,0,5,-1,14,203507,6,22016,0,6,1,L
53,11,4,10,3,0,0.0,11,4,0.364,10,7,0.7,"DEC 07, 2016",0021600325,MIL vs. POR,40,2,3,-3,15,203507,12,22016,2,3,1,W
54,2,1,9,1,1,1.0,12,6,0.5,10,9,0.9,"DEC 05, 2016",0021600309,MIL vs. SAS,29,2,5,-3,22,203507,11,22016,2,2,1,L
55,6,5,9,3,1,0.333,9,5,0.556,8,5,0.625,"DEC 03, 2016",0021600291,MIL vs. BKN,35,1,4,13,16,203507,10,22016,2,3,1,W
56,8,2,6,5,2,0.4,14,7,0.5,9,7,0.778,"DEC 01, 2016",0021600277,MIL @ BKN,30,2,4,14,23,203507,8,22016,4,0,1,W
57,5,2,11,2,1,0.5,19,13,0.684,10,7,0.7,"NOV 29, 2016",0021600262,MIL vs. CLE,35,1,4,20,34,203507,12,22016,5,6,1,W
58,4,3,8,1,1,1.0,11,7,0.636,4,3,0.75,"NOV 27, 2016",0021600248,MIL @ ORL,31,1,4,9,18,203507,9,22016,1,6,1,W
59,11,0,6,1,0,0.0,17,12,0.706,6,5,0.833,"NOV 25, 2016",0021600232,MIL vs. TOR,35,0,4,-3,29,203507,6,22016,1,4,1,L
60,10,3,9,2,0,0.0,13,6,0.462,9,9,1.0,"NOV 21, 2016",0021600204,MIL vs. ORL,39,2,4,14,21,203507,11,22016,5,4,1,W
61,6,1,4,3,1,0.333,23,10,0.435,11,9,0.818,"NOV 19, 2016",0021600191,MIL vs. GSW,41,0,5,-4,30,203507,4,22016,2,4,1,L
62,4,4,6,2,0,0.0,15,5,0.333,5,4,0.8,"NOV 17, 2016",0021600170,MIL @ MIA,35,1,4,-20,14,203507,7,22016,0,1,1,L
63,7,2,11,2,0,0.0,22,11,0.5,6,4,0.667,"NOV 16, 2016",0021600163,MIL @ ATL,40,4,4,4,26,203507,15,22016,1,4,1,L
64,5,4,6,1,0,0.0,13,9,0.692,13,9,0.692,"NOV 12, 2016",0021600137,MIL vs. MEM,38,0,5,3,27,203507,6,22016,4,5,1,W
65,1,2,6,0,0,0.0,16,7,0.438,4,3,0.75,"NOV 10, 2016",0021600117,MIL vs. NOP,35,4,5,-13,17,203507,10,22016,1,3,1,L
66,2,2,5,5,1,0.2,12,4,0.333,4,2,0.5,"NOV 06, 2016",0021600090,MIL @ DAL,26,2,5,-12,11,203507,7,22016,3,5,1,L
67,8,1,5,1,0,0.0,9,5,0.556,8,7,0.875,"NOV 05, 2016",0021600085,MIL vs. SAC,25,3,3,25,17,203507,8,22016,4,4,1,W
68,9,2,5,2,0,0.0,18,11,0.611,7,5,0.714,"NOV 03, 2016",0021600066,MIL vs. IND,34,2,1,20,27,203507,7,22016,2,4,1,W
69,7,2,6,6,1,0.167,19,10,0.526,4,3,0.75,"NOV 01, 2016",0021600051,MIL @ NOP,34,3,5,10,24,203507,9,22016,1,2,1,W
70,8,3,8,3,1,0.333,16,5,0.313,6,6,1.0,"OCT 30, 2016",0021600038,MIL @ DET,35,0,0,-11,17,203507,8,22016,0,2,1,L
71,3,2,9,1,0,0.0,18,10,0.556,1,1,1.0,"OCT 29, 2016",0021600031,MIL vs. BKN,35,1,2,16,21,203507,10,22016,2,4,1,W
72,5,1,8,2,1,0.5,21,13,0.619,6,4,0.667,"OCT 26, 2016",0021600008,MIL vs. CHA,39,1,5,-5,31,203507,9,22016,1,1,1,L
