,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
15,17,0,16,5,1,0.2,18,4,0.222,9,8,0.889,"FEB 24, 2017",0021600861,OKC vs. LAL,35,2,1,19,17,201566,18,22016,3,6,1,W
16,12,1,11,5,3,0.6,22,13,0.591,13,9,0.692,"FEB 15, 2017",0021600845,OKC vs. NYK,38,3,0,13,38,201566,14,22016,3,6,1,W
17,4,0,2,4,0,0.0,19,5,0.263,7,7,1.0,"FEB 13, 2017",0021600820,OKC @ WAS,24,2,0,-36,17,201566,4,22016,2,2,1,L
18,8,0,10,10,3,0.3,26,14,0.538,18,16,0.889,"FEB 11, 2017",0021600813,OKC vs. GSW,37,1,5,-13,47,201566,11,22016,1,11,1,L
19,11,0,11,6,2,0.333,27,11,0.407,5,5,1.0,"FEB 09, 2017",0021600796,OKC vs. CLE,35,1,4,3,29,201566,12,22016,4,7,1,W
20,9,2,16,10,4,0.4,27,10,0.37,4,3,0.75,"FEB 06, 2017",0021600770,OKC @ IND,37,2,3,1,27,201566,18,22016,1,4,1,L
21,8,0,3,6,1,0.167,34,16,0.471,11,9,0.818,"FEB 05, 2017",0021600767,OKC vs. POR,35,1,3,7,42,201566,4,22016,0,4,1,W
22,12,0,11,7,5,0.714,20,8,0.4,17,17,1.0,"FEB 03, 2017",0021600750,OKC vs. MEM,38,2,2,17,38,201566,13,22016,3,5,1,W
23,8,1,4,7,2,0.286,23,10,0.435,8,6,0.75,"FEB 01, 2017",0021600740,OKC vs. CHI,29,1,1,-23,28,201566,5,22016,2,3,1,L
24,14,0,5,7,3,0.429,17,7,0.412,10,10,1.0,"JAN 31, 2017",0021600727,OKC @ SAS,34,1,4,8,27,201566,6,22016,1,6,1,L
25,10,1,7,6,1,0.167,26,7,0.269,8,5,0.625,"JAN 29, 2017",0021600712,OKC @ CLE,36,5,3,-18,20,201566,12,22016,1,4,1,L
26,3,0,7,8,4,0.5,29,16,0.552,11,9,0.818,"JAN 26, 2017",0021600690,OKC vs. DAL,35,1,2,19,45,201566,8,22016,2,4,1,W
27,10,1,11,9,4,0.444,22,7,0.318,12,9,0.75,"JAN 25, 2017",0021600686,OKC @ NOP,36,1,3,-1,27,201566,12,22016,1,8,1,W
28,10,1,10,7,3,0.429,29,11,0.379,17,13,0.765,"JAN 23, 2017",0021600673,OKC @ UTA,36,1,3,4,38,201566,11,22016,4,6,1,W
29,13,2,11,6,1,0.167,23,8,0.348,11,10,0.909,"JAN 18, 2017",0021600634,OKC @ GSW,35,4,5,-19,27,201566,15,22016,2,10,1,L
30,4,0,4,7,2,0.286,19,7,0.368,9,8,0.889,"JAN 16, 2017",0021600621,OKC @ LAC,29,1,2,-20,24,201566,5,22016,2,4,1,L
31,10,0,9,5,4,0.8,21,11,0.524,11,10,0.909,"JAN 15, 2017",0021600610,OKC @ SAC,36,2,1,-1,36,201566,11,22016,4,7,1,W
32,12,0,8,10,1,0.1,23,7,0.304,7,6,0.857,"JAN 13, 2017",0021600596,OKC @ MIN,36,3,3,-10,21,201566,11,22016,2,10,1,L
33,12,1,12,7,0,0.0,20,6,0.3,15,12,0.8,"JAN 11, 2017",0021600581,OKC vs. MEM,37,1,1,13,24,201566,13,22016,2,6,1,W
34,14,0,9,7,1,0.143,18,9,0.5,3,2,0.667,"JAN 09, 2017",0021600569,OKC @ CHI,33,0,2,10,21,201566,9,22016,1,4,1,W
35,11,0,15,12,7,0.583,20,10,0.5,6,5,0.833,"JAN 07, 2017",0021600555,OKC vs. DEN,35,2,3,24,32,201566,17,22016,3,5,1,W
36,5,0,7,15,8,0.533,34,16,0.471,11,9,0.818,"JAN 05, 2017",0021600540,OKC @ HOU,38,1,2,2,49,201566,8,22016,2,5,1,L
37,8,1,12,12,2,0.167,31,10,0.323,13,11,0.846,"JAN 04, 2017",0021600529,OKC @ CHA,34,3,5,-8,33,201566,15,22016,2,4,1,L
38,6,0,7,10,2,0.2,28,9,0.321,11,10,0.909,"JAN 02, 2017",0021600513,OKC @ MIL,36,0,3,3,30,201566,7,22016,3,5,1,L
39,14,0,12,2,0,0.0,11,6,0.545,6,5,0.833,"DEC 31, 2016",0021600507,OKC vs. LAC,29,0,0,26,17,201566,12,22016,2,1,1,W
40,0,0,3,6,2,0.333,19,6,0.316,10,7,0.7,"DEC 29, 2016",0021600487,OKC @ MEM,23,2,3,-13,21,201566,5,22016,2,6,1,L
41,11,0,17,1,0,0.0,22,11,0.5,10,7,0.7,"DEC 27, 2016",0021600473,OKC @ MIA,37,0,0,12,29,201566,17,22016,0,7,1,W
42,15,1,4,4,1,0.25,25,11,0.44,9,8,0.889,"DEC 25, 2016",0021600459,OKC vs. MIN,33,3,2,12,31,201566,7,22016,1,5,1,W
43,11,0,10,7,5,0.714,25,13,0.52,16,14,0.875,"DEC 23, 2016",0021600445,OKC @ BOS,35,1,1,10,45,201566,11,22016,1,4,1,W
44,7,0,9,7,2,0.286,26,12,0.462,18,16,0.889,"DEC 21, 2016",0021600433,OKC @ NOP,34,1,2,-4,42,201566,10,22016,1,4,1,W
45,7,0,9,10,3,0.3,33,16,0.485,13,11,0.846,"DEC 19, 2016",0021600415,OKC vs. ATL,35,2,2,-2,46,201566,11,22016,1,4,1,L
46,22,1,11,2,1,0.5,17,9,0.529,7,7,1.0,"DEC 17, 2016",0021600399,OKC vs. PHX,34,0,3,16,26,201566,11,22016,2,5,1,W
47,5,0,5,5,2,0.4,25,7,0.28,13,11,0.846,"DEC 14, 2016",0021600382,OKC @ UTA,31,1,4,-6,27,201566,6,22016,1,5,2,L
48,6,0,4,5,2,0.4,19,7,0.368,4,4,1.0,"DEC 13, 2016",0021600373,OKC @ POR,27,2,1,-10,20,201566,6,22016,0,4,1,L
49,6,0,9,5,2,0.4,26,14,0.538,12,7,0.583,"DEC 11, 2016",0021600357,OKC vs. BOS,36,3,3,9,37,201566,12,22016,2,7,1,W
50,10,0,9,7,0,0.0,25,8,0.32,12,11,0.917,"DEC 09, 2016",0021600341,OKC vs. HOU,36,1,3,-2,27,201566,10,22016,3,8,1,L
51,12,1,12,8,3,0.375,22,10,0.455,14,9,0.643,"DEC 05, 2016",0021600307,OKC @ ATL,34,1,1,-4,32,201566,13,22016,1,4,1,W
52,12,0,16,8,2,0.25,23,10,0.435,9,6,0.667,"DEC 04, 2016",0021600301,OKC vs. NOP,38,1,1,13,28,201566,17,22016,1,10,1,W
53,11,0,10,6,1,0.167,35,12,0.343,10,10,1.0,"NOV 30, 2016",0021600270,OKC vs. WAS,41,4,3,4,35,201566,14,22016,2,5,1,W
54,14,0,12,3,2,0.667,23,9,0.391,7,7,1.0,"NOV 28, 2016",0021600255,OKC @ NYK,36,5,3,5,27,201566,17,22016,2,7,1,W
55,15,1,10,5,0,0.0,22,8,0.364,2,1,0.5,"NOV 26, 2016",0021600242,OKC vs. DET,37,3,2,14,17,201566,13,22016,1,5,1,W
56,17,1,10,4,3,0.75,25,9,0.36,17,15,0.882,"NOV 25, 2016",0021600235,OKC @ DEN,41,1,3,10,36,201566,11,22016,1,7,1,W
57,9,0,10,5,1,0.2,18,7,0.389,19,16,0.842,"NOV 23, 2016",0021600224,OKC @ SAC,35,1,1,-7,31,201566,11,22016,2,3,1,L
58,13,0,5,9,4,0.444,30,13,0.433,5,4,0.8,"NOV 22, 2016",0021600211,OKC @ LAL,36,3,3,9,34,201566,8,22016,2,8,1,L
59,15,0,6,8,2,0.25,34,13,0.382,5,3,0.6,"NOV 20, 2016",0021600195,OKC vs. IND,40,5,3,-18,31,201566,11,22016,1,7,1,L
60,13,0,7,1,0,0.0,21,13,0.619,5,4,0.8,"NOV 18, 2016",0021600178,OKC vs. BKN,34,3,0,21,30,201566,10,22016,1,3,1,W
61,9,0,6,4,2,0.5,20,9,0.45,11,10,0.909,"NOV 16, 2016",0021600164,OKC vs. HOU,36,1,0,12,30,201566,7,22016,2,6,1,W
62,8,0,13,2,0,0.0,21,11,0.524,12,11,0.917,"NOV 14, 2016",0021600147,OKC @ DET,34,2,4,-7,33,201566,15,22016,0,7,1,L
63,16,0,10,3,0,0.0,21,14,0.667,18,13,0.722,"NOV 13, 2016",0021600141,OKC vs. ORL,38,2,2,9,41,201566,12,22016,0,2,1,L
64,9,0,13,5,3,0.6,25,9,0.36,9,8,0.889,"NOV 11, 2016",0021600126,OKC vs. LAC,35,1,5,-5,29,201566,14,22016,1,4,1,L
65,7,2,5,12,3,0.25,26,9,0.346,18,15,0.833,"NOV 09, 2016",0021600112,OKC vs. TOR,39,2,2,-3,36,201566,7,22016,1,8,1,L
66,11,0,3,6,1,0.167,16,5,0.313,3,3,1.0,"NOV 07, 2016",0021600097,OKC vs. MIA,27,2,2,24,14,201566,5,22016,0,5,1,W
67,8,0,4,5,4,0.8,18,9,0.5,8,6,0.75,"NOV 05, 2016",0021600079,OKC vs. MIN,28,2,3,24,28,201566,6,22016,3,2,1,W
68,10,2,5,4,2,0.5,15,4,0.267,14,10,0.714,"NOV 03, 2016",0021600069,OKC @ GSW,29,1,3,-9,20,201566,6,22016,1,6,1,L
69,5,0,5,7,0,0.0,30,14,0.467,9,7,0.778,"NOV 02, 2016",0021600064,OKC @ LAC,33,1,4,12,35,201566,6,22016,3,10,1,W
70,16,1,7,6,5,0.833,21,11,0.524,6,6,1.0,"OCT 30, 2016",0021600040,OKC vs. LAL,34,4,3,10,33,201566,11,22016,1,7,1,W
71,10,0,10,10,2,0.2,44,17,0.386,20,15,0.75,"OCT 28, 2016",0021600021,OKC vs. PHX,45,3,3,7,51,201566,13,22016,2,5,1,W
72,9,0,11,2,1,0.5,21,11,0.524,11,9,0.818,"OCT 26, 2016",0021600011,OKC @ PHI,36,1,2,8,32,201566,12,22016,0,2,1,W
